index,Total,Fishing,TugTow,Recreational,Passenger,Cargo,Tanker,Other,Unavailable
2021-07-14,429.0,18.0,54.0,203.0,51.0,47.0,14.0,27.0,15.0
2021-07-15,453.0,17.0,56.0,235.0,50.0,48.0,14.0,25.0,8.0
2021-07-16,473.0,15.0,57.0,261.0,55.0,43.0,12.0,22.0,8.0
2021-07-17,494.0,20.0,50.0,283.0,52.0,43.0,11.0,28.0,7.0
2021-07-18,493.0,20.0,49.0,285.0,46.0,48.0,13.0,26.0,6.0
2021-07-19,458.0,18.0,58.0,244.0,45.0,44.0,14.0,27.0,8.0
2021-07-20,422.0,14.0,55.0,228.0,39.0,42.0,12.0,28.0,4.0
2021-07-21,438.0,12.0,54.0,224.0,50.0,50.0,16.0,27.0,5.0
2021-07-22,439.0,14.0,51.0,237.0,51.0,40.0,17.0,24.0,5.0
2021-07-23,466.0,14.0,52.0,260.0,55.0,40.0,16.0,24.0,5.0
2021-07-24,475.0,16.0,43.0,272.0,57.0,44.0,15.0,23.0,5.0
2021-07-25,482.0,13.0,45.0,287.0,51.0,42.0,17.0,22.0,5.0
2021-07-26,421.0,11.0,49.0,215.0,56.0,44.0,17.0,24.0,5.0
2021-07-27,407.0,11.0,53.0,211.0,46.0,44.0,15.0,25.0,2.0
2021-07-28,413.0,10.0,50.0,218.0,49.0,40.0,14.0,25.0,7.0
2021-07-29,430.0,9.0,45.0,241.0,52.0,38.0,12.0,24.0,9.0
2021-07-30,417.0,11.0,47.0,240.0,47.0,35.0,12.0,19.0,6.0
2021-07-31,358.0,10.0,39.0,202.0,36.0,37.0,10.0,19.0,5.0
2021-08-02,395.0,9.0,52.0,221.0,37.0,39.0,13.0,19.0,5.0
2021-08-03,397.0,9.0,51.0,212.0,45.0,40.0,11.0,24.0,5.0
2021-08-04,409.0,9.0,50.0,219.0,51.0,40.0,10.0,21.0,9.0
2021-08-05,429.0,10.0,53.0,232.0,56.0,40.0,11.0,22.0,5.0
2021-08-06,447.0,11.0,53.0,248.0,50.0,42.0,12.0,26.0,5.0
2021-08-07,485.0,12.0,49.0,286.0,55.0,38.0,14.0,25.0,6.0
2021-08-08,459.0,11.0,44.0,276.0,44.0,40.0,13.0,21.0,10.0
2021-08-09,417.0,10.0,54.0,224.0,47.0,40.0,10.0,22.0,10.0
2021-08-10,406.0,10.0,48.0,215.0,49.0,43.0,12.0,23.0,6.0
2021-08-11,410.0,10.0,56.0,212.0,47.0,38.0,13.0,26.0,8.0
2021-08-12,444.0,10.0,54.0,240.0,55.0,36.0,13.0,26.0,10.0
2021-08-13,450.0,11.0,54.0,250.0,54.0,35.0,15.0,25.0,6.0
2021-08-14,501.0,15.0,47.0,298.0,58.0,34.0,14.0,23.0,12.0
2021-08-15,481.0,14.0,46.0,297.0,50.0,33.0,11.0,23.0,7.0
2021-08-16,420.0,9.0,58.0,220.0,45.0,34.0,14.0,30.0,10.0
2021-08-17,404.0,10.0,57.0,212.0,43.0,33.0,13.0,31.0,5.0
2021-08-18,418.0,10.0,53.0,224.0,52.0,34.0,13.0,25.0,7.0
2021-08-19,445.0,13.0,55.0,236.0,51.0,35.0,11.0,33.0,11.0
2021-08-20,462.0,15.0,58.0,260.0,48.0,31.0,9.0,30.0,11.0
2021-08-21,492.0,11.0,48.0,291.0,61.0,35.0,10.0,27.0,9.0
2021-08-22,485.0,12.0,47.0,295.0,51.0,34.0,14.0,25.0,7.0
2021-08-23,450.0,9.0,54.0,246.0,53.0,37.0,13.0,28.0,10.0
2021-08-24,430.0,10.0,52.0,229.0,47.0,36.0,15.0,30.0,11.0
2021-08-25,441.0,10.0,54.0,235.0,54.0,36.0,15.0,30.0,7.0
2021-08-26,450.0,12.0,57.0,236.0,55.0,35.0,15.0,31.0,9.0
2021-08-27,470.0,13.0,56.0,259.0,59.0,35.0,15.0,26.0,7.0
2021-08-28,524.0,16.0,48.0,331.0,56.0,34.0,13.0,21.0,5.0
2021-08-29,521.0,14.0,45.0,339.0,51.0,30.0,11.0,24.0,7.0
2021-08-30,476.0,14.0,53.0,273.0,51.0,33.0,13.0,29.0,10.0
2021-08-31,435.0,14.0,55.0,233.0,47.0,30.0,15.0,29.0,12.0
2021-09-01,421.0,15.0,55.0,220.0,45.0,29.0,15.0,34.0,8.0
2021-09-02,454.0,15.0,53.0,258.0,46.0,30.0,13.0,29.0,10.0
2021-09-03,503.0,13.0,53.0,303.0,52.0,26.0,13.0,30.0,13.0
2021-09-04,537.0,13.0,47.0,349.0,56.0,28.0,11.0,21.0,12.0
2021-09-05,523.0,11.0,46.0,333.0,59.0,29.0,10.0,22.0,13.0
2021-09-06,538.0,10.0,49.0,360.0,55.0,26.0,9.0,23.0,6.0
2021-09-07,480.0,12.0,53.0,287.0,51.0,27.0,10.0,26.0,14.0
2021-09-08,434.0,7.0,56.0,250.0,45.0,29.0,8.0,30.0,9.0
2021-09-09,432.0,8.0,54.0,250.0,50.0,27.0,8.0,29.0,6.0
2021-09-10,458.0,9.0,51.0,265.0,55.0,26.0,13.0,30.0,9.0
2021-09-11,516.0,12.0,45.0,325.0,58.0,23.0,15.0,27.0,11.0
2021-09-12,502.0,13.0,44.0,311.0,51.0,28.0,14.0,25.0,16.0
2021-09-13,452.0,10.0,55.0,252.0,50.0,31.0,15.0,31.0,8.0
2021-09-14,440.0,8.0,59.0,239.0,48.0,32.0,16.0,31.0,7.0
2021-09-15,455.0,12.0,59.0,248.0,53.0,28.0,13.0,33.0,9.0
2021-09-16,487.0,9.0,57.0,279.0,53.0,31.0,12.0,34.0,12.0
2021-09-17,503.0,8.0,58.0,296.0,59.0,33.0,12.0,29.0,8.0
2021-09-18,527.0,13.0,52.0,317.0,62.0,30.0,12.0,28.0,13.0
2021-09-19,527.0,12.0,48.0,327.0,61.0,25.0,15.0,27.0,12.0
2021-09-20,472.0,10.0,52.0,269.0,60.0,22.0,16.0,32.0,11.0
2021-09-21,454.0,11.0,55.0,257.0,48.0,23.0,18.0,30.0,12.0
2021-09-22,464.0,12.0,52.0,268.0,51.0,23.0,13.0,31.0,14.0
2021-09-23,497.0,13.0,56.0,286.0,61.0,23.0,14.0,32.0,12.0
2021-09-24,501.0,16.0,57.0,288.0,61.0,22.0,13.0,30.0,14.0
2021-09-25,526.0,13.0,50.0,321.0,61.0,21.0,16.0,28.0,16.0
2021-09-26,512.0,15.0,48.0,314.0,52.0,25.0,14.0,30.0,14.0
2021-09-27,486.0,17.0,56.0,273.0,52.0,25.0,15.0,30.0,18.0
2021-09-28,455.0,19.0,60.0,246.0,51.0,23.0,15.0,28.0,13.0
2021-09-29,476.0,14.0,58.0,255.0,55.0,26.0,21.0,33.0,14.0
2021-09-30,509.0,16.0,62.0,284.0,54.0,29.0,19.0,32.0,13.0
2021-10-01,529.0,18.0,59.0,295.0,62.0,27.0,19.0,33.0,16.0
2021-10-02,531.0,13.0,50.0,327.0,58.0,26.0,19.0,21.0,17.0
2021-10-03,534.0,15.0,48.0,333.0,54.0,28.0,20.0,23.0,13.0
2021-10-04,496.0,18.0,56.0,270.0,53.0,27.0,21.0,37.0,14.0
2021-10-05,465.0,16.0,57.0,241.0,56.0,23.0,20.0,37.0,15.0
2021-10-06,442.0,14.0,56.0,236.0,48.0,23.0,16.0,36.0,13.0
2021-10-07,486.0,10.0,59.0,261.0,59.0,27.0,15.0,42.0,13.0
2021-10-08,533.0,13.0,56.0,302.0,69.0,22.0,15.0,41.0,15.0
2021-10-09,591.0,15.0,49.0,374.0,67.0,19.0,14.0,38.0,15.0
2021-10-10,627.0,14.0,53.0,411.0,60.0,23.0,12.0,37.0,17.0
2021-10-11,516.0,10.0,63.0,303.0,61.0,23.0,11.0,30.0,15.0
2021-10-12,409.0,9.0,55.0,224.0,45.0,26.0,11.0,25.0,14.0
2021-10-13,401.0,13.0,60.0,209.0,50.0,22.0,13.0,25.0,9.0
2021-10-14,417.0,13.0,57.0,222.0,54.0,24.0,12.0,25.0,10.0
2021-10-15,479.0,13.0,60.0,268.0,60.0,29.0,14.0,24.0,11.0
2021-10-16,533.0,14.0,49.0,326.0,57.0,35.0,12.0,26.0,14.0
2021-10-17,495.0,14.0,47.0,308.0,50.0,30.0,13.0,21.0,12.0
2021-10-18,435.0,12.0,55.0,240.0,48.0,30.0,12.0,29.0,9.0
2021-10-19,429.0,11.0,51.0,232.0,44.0,31.0,16.0,31.0,13.0
2021-10-20,402.0,12.0,51.0,209.0,46.0,26.0,13.0,34.0,11.0
2021-10-21,402.0,9.0,53.0,212.0,56.0,21.0,12.0,29.0,10.0
2021-10-22,422.0,10.0,51.0,230.0,59.0,22.0,11.0,30.0,9.0
2021-10-23,437.0,9.0,51.0,242.0,57.0,28.0,13.0,27.0,10.0
2021-10-24,391.0,7.0,44.0,221.0,45.0,27.0,11.0,27.0,9.0
2021-10-25,385.0,8.0,52.0,200.0,43.0,31.0,16.0,27.0,8.0
2021-10-26,405.0,11.0,56.0,207.0,53.0,27.0,13.0,29.0,9.0
2021-10-27,413.0,11.0,58.0,210.0,55.0,29.0,13.0,30.0,7.0
2021-10-28,411.0,12.0,52.0,227.0,49.0,28.0,12.0,24.0,7.0
2021-10-29,466.0,11.0,54.0,264.0,55.0,30.0,14.0,29.0,9.0
2021-10-30,468.0,9.0,59.0,263.0,59.0,26.0,12.0,31.0,9.0
2021-10-31,446.0,12.0,47.0,258.0,52.0,29.0,11.0,25.0,12.0
2021-11-01,417.0,10.0,59.0,216.0,50.0,24.0,15.0,33.0,10.0
2021-11-02,408.0,10.0,59.0,205.0,47.0,27.0,15.0,34.0,11.0
2021-11-03,418.0,12.0,64.0,213.0,50.0,26.0,16.0,29.0,8.0
2021-11-04,419.0,10.0,64.0,208.0,53.0,24.0,16.0,32.0,12.0
2021-11-05,428.0,10.0,62.0,225.0,52.0,22.0,17.0,31.0,9.0
2021-11-06,458.0,13.0,56.0,252.0,58.0,26.0,18.0,27.0,8.0
2021-11-07,454.0,12.0,53.0,262.0,51.0,29.0,12.0,27.0,8.0
2021-11-08,440.0,10.0,67.0,228.0,50.0,34.0,11.0,29.0,11.0
2021-11-09,388.0,9.0,67.0,187.0,49.0,30.0,10.0,31.0,5.0
2021-11-10,423.0,12.0,69.0,208.0,53.0,31.0,9.0,31.0,10.0
2021-11-11,419.0,12.0,59.0,219.0,50.0,33.0,9.0,28.0,9.0
2021-11-12,446.0,10.0,63.0,230.0,61.0,34.0,11.0,30.0,7.0
2021-11-13,487.0,11.0,60.0,265.0,57.0,39.0,12.0,34.0,9.0
2021-11-14,485.0,12.0,58.0,276.0,52.0,38.0,10.0,32.0,7.0
2021-11-15,441.0,12.0,64.0,235.0,48.0,33.0,10.0,30.0,9.0
2021-11-16,401.0,12.0,65.0,191.0,46.0,31.0,12.0,30.0,14.0
2021-11-17,392.0,11.0,64.0,199.0,41.0,27.0,11.0,29.0,10.0
2021-11-18,408.0,13.0,60.0,206.0,51.0,30.0,10.0,30.0,8.0
2021-11-19,410.0,12.0,57.0,211.0,55.0,31.0,10.0,29.0,5.0
2021-11-20,438.0,14.0,54.0,247.0,52.0,29.0,11.0,27.0,4.0
2021-11-21,457.0,14.0,54.0,277.0,43.0,29.0,12.0,24.0,4.0
2021-11-22,438.0,15.0,57.0,235.0,49.0,34.0,10.0,27.0,11.0
2021-11-23,398.0,13.0,56.0,207.0,48.0,32.0,12.0,26.0,4.0
2021-11-24,376.0,13.0,52.0,188.0,48.0,29.0,11.0,27.0,8.0
2021-11-25,353.0,12.0,45.0,186.0,47.0,28.0,12.0,21.0,2.0
2021-11-26,382.0,14.0,40.0,221.0,41.0,24.0,11.0,26.0,5.0
2021-11-27,405.0,14.0,45.0,240.0,44.0,25.0,9.0,22.0,6.0
2021-11-28,408.0,12.0,46.0,251.0,39.0,23.0,9.0,22.0,6.0
2021-11-29,415.0,12.0,56.0,226.0,49.0,26.0,11.0,25.0,10.0
2021-11-30,388.0,13.0,52.0,202.0,44.0,28.0,13.0,28.0,8.0
2021-12-01,392.0,14.0,54.0,194.0,50.0,25.0,14.0,30.0,11.0
2021-12-02,373.0,14.0,51.0,185.0,49.0,23.0,12.0,28.0,11.0
2021-12-03,379.0,15.0,48.0,193.0,51.0,22.0,13.0,25.0,12.0
2021-12-04,401.0,15.0,48.0,222.0,54.0,21.0,11.0,23.0,7.0
2021-12-05,386.0,12.0,46.0,220.0,49.0,20.0,10.0,21.0,8.0
2021-12-06,368.0,10.0,55.0,186.0,48.0,23.0,9.0,28.0,9.0
2021-12-07,365.0,12.0,56.0,179.0,50.0,23.0,8.0,27.0,10.0
2021-12-08,355.0,12.0,54.0,180.0,50.0,21.0,7.0,22.0,9.0
2021-12-09,344.0,10.0,54.0,168.0,52.0,22.0,8.0,23.0,7.0
2021-12-10,363.0,11.0,55.0,184.0,51.0,22.0,11.0,23.0,6.0
2021-12-11,417.0,14.0,54.0,231.0,51.0,25.0,10.0,28.0,4.0
2021-12-12,375.0,13.0,54.0,203.0,43.0,26.0,9.0,24.0,3.0
2021-12-13,344.0,9.0,52.0,171.0,40.0,31.0,9.0,26.0,6.0
2021-12-14,353.0,11.0,57.0,175.0,43.0,27.0,10.0,25.0,5.0
2021-12-15,342.0,11.0,56.0,159.0,46.0,27.0,12.0,24.0,7.0
2021-12-16,347.0,11.0,57.0,173.0,46.0,25.0,13.0,19.0,3.0
2021-12-17,383.0,11.0,56.0,196.0,51.0,26.0,12.0,20.0,11.0
2021-12-18,411.0,12.0,55.0,224.0,50.0,28.0,13.0,20.0,9.0
2021-12-19,383.0,14.0,52.0,207.0,46.0,27.0,11.0,18.0,8.0
2021-12-20,358.0,10.0,51.0,177.0,48.0,27.0,13.0,25.0,7.0
2021-12-21,322.0,9.0,42.0,162.0,44.0,30.0,13.0,16.0,6.0
2021-12-22,314.0,10.0,44.0,155.0,43.0,30.0,10.0,16.0,6.0
2021-12-23,319.0,10.0,44.0,159.0,43.0,27.0,14.0,13.0,9.0
2021-12-24,323.0,12.0,39.0,165.0,43.0,30.0,12.0,16.0,6.0
2021-12-25,293.0,15.0,35.0,151.0,35.0,25.0,14.0,16.0,2.0
2021-12-26,319.0,24.0,41.0,157.0,38.0,22.0,14.0,16.0,7.0
2021-12-27,341.0,24.0,44.0,163.0,45.0,27.0,11.0,22.0,5.0
2021-12-28,341.0,19.0,47.0,174.0,41.0,28.0,12.0,16.0,4.0
2021-12-29,362.0,23.0,44.0,174.0,46.0,35.0,14.0,19.0,7.0
2021-12-30,384.0,21.0,47.0,202.0,42.0,35.0,15.0,16.0,6.0
2021-12-31,392.0,17.0,39.0,220.0,43.0,29.0,18.0,19.0,7.0
2022-01-01,403.0,19.0,38.0,231.0,44.0,32.0,15.0,23.0,1.0
2022-01-02,388.0,23.0,35.0,225.0,37.0,34.0,14.0,19.0,1.0
2022-01-03,353.0,19.0,46.0,173.0,42.0,34.0,10.0,26.0,3.0
2022-01-04,353.0,16.0,51.0,172.0,44.0,38.0,8.0,23.0,1.0
2022-01-05,356.0,16.0,51.0,172.0,43.0,35.0,8.0,27.0,4.0
2022-01-06,364.0,15.0,48.0,179.0,46.0,40.0,6.0,25.0,5.0
2022-01-07,346.0,12.0,48.0,178.0,40.0,37.0,9.0,21.0,1.0
2022-01-08,296.0,7.0,43.0,155.0,35.0,34.0,9.0,13.0,0.0
2022-01-10,341.0,10.0,45.0,185.0,39.0,31.0,10.0,21.0,0.0
2022-01-11,379.0,10.0,49.0,203.0,45.0,37.0,9.0,25.0,1.0
2022-01-12,382.0,10.0,49.0,211.0,45.0,35.0,7.0,25.0,0.0
2022-01-13,376.0,12.0,47.0,212.0,40.0,37.0,7.0,21.0,0.0
2022-01-14,398.0,13.0,47.0,216.0,45.0,39.0,7.0,29.0,2.0
2022-01-15,443.0,15.0,41.0,271.0,47.0,37.0,6.0,26.0,0.0
2022-01-16,416.0,8.0,40.0,262.0,39.0,31.0,12.0,23.0,1.0
2022-01-17,398.0,11.0,40.0,235.0,43.0,30.0,11.0,22.0,6.0
2022-01-18,376.0,10.0,42.0,205.0,45.0,35.0,11.0,26.0,2.0
2022-01-19,374.0,10.0,47.0,199.0,42.0,36.0,13.0,24.0,3.0
2022-01-20,380.0,8.0,46.0,201.0,45.0,38.0,14.0,23.0,5.0
2022-01-21,387.0,9.0,47.0,207.0,48.0,39.0,11.0,25.0,1.0
2022-01-22,430.0,6.0,40.0,264.0,49.0,36.0,12.0,21.0,2.0
2022-01-23,422.0,8.0,41.0,260.0,41.0,34.0,17.0,21.0,0.0
2022-01-24,401.0,11.0,49.0,218.0,49.0,34.0,15.0,23.0,2.0
2022-01-25,377.0,9.0,46.0,193.0,49.0,34.0,16.0,28.0,2.0
2022-01-26,388.0,11.0,45.0,201.0,49.0,39.0,16.0,25.0,2.0
2022-01-27,376.0,11.0,47.0,198.0,46.0,38.0,13.0,20.0,3.0
2022-01-28,398.0,9.0,49.0,221.0,45.0,33.0,12.0,24.0,5.0
2022-01-29,463.0,11.0,45.0,285.0,46.0,31.0,11.0,29.0,5.0
2022-01-30,430.0,10.0,41.0,272.0,38.0,36.0,9.0,21.0,3.0
2022-01-31,384.0,9.0,44.0,214.0,44.0,39.0,9.0,22.0,3.0
2022-02-01,379.0,9.0,51.0,192.0,45.0,44.0,7.0,27.0,4.0
2022-02-02,362.0,10.0,48.0,185.0,42.0,42.0,9.0,23.0,3.0
2022-02-03,389.0,12.0,52.0,199.0,43.0,44.0,8.0,28.0,3.0
2022-02-04,395.0,12.0,50.0,211.0,47.0,39.0,10.0,23.0,3.0
2022-02-05,455.0,14.0,40.0,275.0,47.0,43.0,12.0,21.0,3.0
2022-02-06,444.0,11.0,30.0,287.0,39.0,38.0,12.0,24.0,3.0
2022-02-07,407.0,10.0,39.0,236.0,48.0,36.0,12.0,25.0,1.0
2022-02-08,375.0,8.0,42.0,205.0,44.0,39.0,11.0,21.0,5.0
2022-02-09,376.0,7.0,38.0,212.0,42.0,39.0,11.0,25.0,2.0
2022-02-10,379.0,12.0,39.0,195.0,46.0,43.0,10.0,31.0,3.0
2022-02-11,418.0,13.0,39.0,225.0,52.0,39.0,8.0,32.0,10.0
2022-02-12,483.0,13.0,38.0,300.0,52.0,34.0,9.0,28.0,9.0
2022-02-13,441.0,12.0,37.0,283.0,42.0,34.0,9.0,22.0,2.0
2022-02-14,383.0,10.0,44.0,206.0,49.0,36.0,7.0,26.0,5.0
2022-02-15,347.0,8.0,42.0,186.0,46.0,31.0,8.0,23.0,3.0
2022-02-16,363.0,8.0,43.0,187.0,48.0,37.0,8.0,29.0,3.0
2022-02-17,374.0,10.0,46.0,193.0,47.0,36.0,10.0,30.0,2.0
2022-02-18,392.0,11.0,44.0,215.0,48.0,36.0,11.0,25.0,2.0
2022-02-19,469.0,14.0,38.0,295.0,47.0,38.0,13.0,21.0,3.0
2022-02-20,458.0,9.0,36.0,291.0,49.0,35.0,15.0,20.0,3.0
2022-02-21,401.0,7.0,40.0,229.0,47.0,37.0,18.0,22.0,1.0
2022-02-22,378.0,7.0,48.0,191.0,49.0,39.0,19.0,23.0,2.0
2022-02-23,382.0,7.0,44.0,184.0,48.0,40.0,17.0,37.0,5.0
2022-02-24,385.0,10.0,43.0,195.0,48.0,39.0,15.0,32.0,3.0
2022-02-25,404.0,11.0,47.0,209.0,50.0,36.0,11.0,29.0,11.0
2022-02-26,454.0,8.0,43.0,266.0,56.0,32.0,11.0,27.0,11.0
2022-02-27,444.0,8.0,42.0,271.0,44.0,35.0,13.0,27.0,4.0
2022-02-28,419.0,7.0,45.0,223.0,50.0,41.0,16.0,31.0,6.0
2022-03-01,395.0,10.0,49.0,199.0,46.0,39.0,18.0,30.0,4.0
2022-03-02,414.0,13.0,51.0,199.0,53.0,38.0,17.0,35.0,8.0
2022-03-03,408.0,10.0,53.0,200.0,49.0,38.0,15.0,36.0,7.0
2022-03-04,405.0,8.0,48.0,204.0,51.0,37.0,14.0,36.0,7.0
2022-03-05,425.0,9.0,41.0,239.0,53.0,40.0,12.0,25.0,6.0
2022-03-06,467.0,7.0,41.0,277.0,53.0,40.0,15.0,26.0,8.0
2022-03-07,468.0,11.0,47.0,260.0,51.0,40.0,14.0,36.0,9.0
2022-03-08,429.0,11.0,50.0,215.0,49.0,44.0,14.0,35.0,11.0
2022-03-09,417.0,11.0,46.0,214.0,51.0,43.0,9.0,35.0,8.0
2022-03-10,409.0,8.0,46.0,212.0,54.0,41.0,12.0,30.0,6.0
2022-03-11,432.0,14.0,46.0,235.0,51.0,36.0,13.0,30.0,7.0
2022-03-12,471.0,17.0,45.0,276.0,54.0,35.0,12.0,25.0,7.0
2022-03-13,471.0,16.0,38.0,290.0,51.0,34.0,9.0,25.0,8.0
2022-03-14,439.0,15.0,43.0,235.0,58.0,36.0,9.0,35.0,8.0
2022-03-15,382.0,10.0,43.0,211.0,47.0,38.0,5.0,25.0,3.0
2022-03-16,404.0,12.0,48.0,208.0,52.0,41.0,9.0,29.0,5.0
2022-03-17,405.0,11.0,44.0,217.0,49.0,40.0,9.0,31.0,4.0
2022-03-18,438.0,13.0,48.0,234.0,57.0,39.0,10.0,30.0,7.0
2022-03-19,450.0,12.0,42.0,256.0,54.0,40.0,10.0,28.0,8.0
2022-03-20,468.0,10.0,36.0,288.0,53.0,38.0,9.0,28.0,6.0
2022-03-21,438.0,10.0,43.0,239.0,59.0,41.0,10.0,30.0,6.0
2022-03-22,428.0,10.0,46.0,225.0,51.0,44.0,11.0,34.0,7.0
2022-03-23,443.0,12.0,44.0,245.0,50.0,43.0,14.0,30.0,5.0
2022-03-24,454.0,10.0,50.0,243.0,54.0,45.0,14.0,30.0,8.0
2022-03-25,481.0,12.0,46.0,270.0,58.0,45.0,13.0,30.0,7.0
2022-03-26,525.0,14.0,44.0,320.0,59.0,46.0,11.0,27.0,4.0
2022-03-27,503.0,10.0,46.0,308.0,54.0,46.0,10.0,24.0,5.0
2022-03-28,454.0,13.0,51.0,248.0,54.0,44.0,11.0,29.0,4.0
2022-03-29,404.0,11.0,43.0,209.0,50.0,43.0,11.0,33.0,4.0
2022-03-30,388.0,9.0,45.0,195.0,53.0,42.0,11.0,29.0,4.0
2022-03-31,393.0,9.0,46.0,202.0,50.0,41.0,9.0,30.0,6.0
